Username,Tweets,Date,Likes,Retweets
Avanti West Coast,The rail industry is launching a consultation on plans to modernise customer service in railway stations. Read the proposals: https://avantiwestcoast.co.uk/consultation,03/09/2018,46,1
Avanti West Coast,"Customer Service Update: Your satisfaction is our priority. If you have any concerns or feedback, please don't hesitate to reach out to us. #AvantiWestCoast",02/09/2018,16,2
Avanti West Coast,Engineering Works Notice: Please be advised that essential maintenance work is taking place between Birmingham New Street and Manchester Piccadilly. Delays are expected. #AvantiWestCoast,01/09/2018,31,34
Avanti West Coast,Service Update: Glasgow Central to London Euston services may be disrupted due to ongoing strike action. Please plan your journey accordingly. Train number 7890 on the Glasgow to London Euston route may be subject to delays. #AvantiWestCoast,31/08/2018,65,33
Avanti West Coast,Service Update: Our trains are running smoothly across the network. Have a pleasant journey! Train number 1234 from London Euston to Birmingham New Street is on time. #AvantiWestCoast,30/08/2018,28,36
Avanti West Coast,Service Update: Our services are temporarily affected due to ongoing strike action. Please check our website for the latest updates. Train number 5678 on the Glasgow to London Euston route may be subject to delays. #AvantiWestCoast,29/08/2018,32,32
Avanti West Coast,"UPDATE: Following trespassers on the railway between Milton Keynes Central and Watford Junction, all lines have now reopened. Residual delays are still expected. Train number 1234 scheduled to depart Milton Keynes Central at 10:30 may experience some delays. #AvantiWestCoast",28/08/2018,84,32
Avanti West Coast,Important Service Announcement: Edinburgh Waverley station will be closed for maintenance. Please make alternative travel arrangements. #AvantiWestCoast,27/08/2018,55,39
Avanti West Coast,We are looking to our future generation for help! Enter your train name submission here - https://avantiwestcoast.co.uk/climate-train-competition,26/08/2018,64,11
Avanti West Coast,Station Closure Update: Manchester Piccadilly station will be temporarily closed for renovations. We appreciate your understanding during this time. #AvantiWestCoast,25/08/2018,54,32
Avanti West Coast,No Service: Manchester to London Euston services are currently suspended. We apologize for the disruption. Train number 7890 on this route is cancelled. #AvantiWestCoast,24/08/2018,12,30
Avanti West Coast,"Service Disruption: Due to industrial action, there may be disruptions on the Birmingham to Manchester route. We apologize for any inconvenience caused. Train number 1234 scheduled to depart Birmingham New Street at 09:00 may experience delays. #AvantiWestCoast",23/08/2018,50,3
Avanti West Coast,"Important Notice: Due to station renovations, Glasgow Queen Street station will be closed for the specified period. We apologize for any inconvenience caused. #AvantiWestCoast",22/08/2018,66,4
Avanti West Coast,Delay Notification: Trains on the Edinburgh to Birmingham route are running behind schedule. We appreciate your patience during this time. #AvantiWestCoast,21/08/2018,62,38
Avanti West Coast,Engineering Works Notice: Please be advised that essential maintenance work is taking place between Birmingham New Street and Manchester Piccadilly. Delays are expected. #AvantiWestCoast,20/08/2018,42,36
Avanti West Coast,Join now https://avantiwestcoast.co.uk/tickets-and-savings/club-avanti,19/08/2018,10,8
Avanti West Coast,Attention Passengers: Your feedback is important to us. Let us know how we can improve your travel experience. #AvantiWestCoast,18/08/2018,48,35
Avanti West Coast,"Important Notice: Due to station renovations, Glasgow Queen Street station will be closed for the specified period. We apologize for any inconvenience caused. #AvantiWestCoast",17/08/2018,36,37
Avanti West Coast,Service Disruption: Glasgow Central to Birmingham services are temporarily suspended. We apologize for any inconvenience caused. Train number 3456 on this route is cancelled. #AvantiWestCoast,16/08/2018,86,35
Avanti West Coast," No Service: Due to unforeseen circumstances, services on the Manchester to London route are temporarily suspended. We apologize for the inconvenience caused. Train number 2345 on this route is cancelled. #AvantiWestCoast",15/08/2018,89,11
Avanti West Coast,"Delays Alert: Due to unforeseen circumstances, delays are expected on the Birmingham to Manchester route. Please allow extra time for your journey. #AvantiWestCoast",14/08/2018,38,37
Avanti West Coast,Important Service Announcement: Edinburgh Waverley station will be closed for maintenance. Please make alternative travel arrangements. #AvantiWestCoast,13/08/2018,75,19
Avanti West Coast,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",12/08/2018,28,33
Avanti West Coast," Customer Announcement: For any inquiries or travel assistance, please contact our dedicated customer support team. We're available to assist you. #AvantiWestCoast",11/08/2018,84,1
Avanti West Coast,Delay Notification: Trains on the Edinburgh to Birmingham route are running behind schedule. We appreciate your patience during this time. #AvantiWestCoast,10/08/2018,36,15
Avanti West Coast,The rail industry is launching a consultation on plans to modernise customer service in railway stations. Read the proposals: https://avantiwestcoast.co.uk/consultation,09/08/2018,77,17
Avanti West Coast,"Important Notice: Due to station renovations, Glasgow Queen Street station will be closed for the specified period. We apologize for any inconvenience caused. #AvantiWestCoast",08/08/2018,61,1
Avanti West Coast,"Important Service Announcement: Due to unforeseen operational issues, there will be no service on the Edinburgh to London Euston route. We apologize for the inconvenience caused. Train number 9012 is cancelled. #AvantiWestCoast",07/08/2018,79,37
Avanti West Coast,"Planned Engineering Works: Liverpool Lime Street station will undergo maintenance, resulting in service disruptions. We apologize for any inconvenience caused. #AvantiWestCoast",06/08/2018,41,1
Avanti West Coast,Delays Update: Manchester to London Euston services are currently experiencing delays. We apologize for any inconvenience caused. #AvantiWestCoast,05/08/2018,3,33
Avanti West Coast,"Tell us your destination, without telling us your destination",04/08/2018,22,11
Avanti West Coast,The rail industry is launching a consultation on plans to modernise customer service in railway stations. Read the proposals: https://avantiwestcoast.co.uk/consultation,03/08/2018,88,12
Avanti West Coast,Delay Notification: Trains on the Edinburgh to Birmingham route are running behind schedule. We appreciate your patience during this time. #AvantiWestCoast,02/08/2018,79,33
Avanti West Coast,Station Closure: Liverpool Lime Street station will be temporarily closed for essential repairs. We apologize for any inconvenience caused. #AvantiWestCoast,01/08/2018,58,4
Avanti West Coast,"Station Closure: Attention passengers, please note that Birmingham International station will be temporarily closed for maintenance. Alternative transport options will be available. #AvantiWestCoast",31/07/2018,9,38
Avanti West Coast,Delays Update: Manchester to London Euston services are currently experiencing delays. We apologize for any inconvenience caused. #AvantiWestCoast,30/07/2018,11,63
Avanti West Coast,Engineering Works Notice: Please be advised that essential maintenance work is taking place between Birmingham New Street and Manchester Piccadilly. Delays are expected. #AvantiWestCoast,29/07/2018,9,14
Avanti West Coast,Cute ways to travel this month. Go green. Go train. Our new #ClimateTrain,28/07/2018,2,71
Avanti West Coast,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",27/07/2018,5,86
Avanti West Coast,Service Disruption: Glasgow Central to Birmingham services are temporarily suspended. We apologize for any inconvenience caused. Train number 3456 on this route is cancelled. #AvantiWestCoast,26/07/2018,18,20
Avanti West Coast,Service Update: Our trains are running smoothly across the network. Have a pleasant journey! Train number 1234 from London Euston to Birmingham New Street is on time. #AvantiWestCoast,25/07/2018,17,13
